shdL_X,shdL_Y,shdL_Z,shdR_X,shdR_Y,shdR_Z,wstL_X,wstL_Y,wstL_Z,wstR_X,wstR_Y,wstR_Z,elbL_X,elbL_Y,elbL_Z,elbR_X,elbR_Y,elbR_Z,t3L_X,t3L_Y,t3L_Z,t3R_X,t3R_Y,t3R_Z,t4L_X,t4L_Y,t4L_Z,t4R_X,t4R_Y,t4R_Z,t5L_X,t5L_Y,t5L_Z,t5R_X,t5R_Y,t5R_Z,mcp3L_X,mcp3L_Y,mcp3L_Z,mcp3R_X,mcp3R_Y,mcp3R_Z,mcp4L_X,mcp4L_Y,mcp4L_Z,mcp4R_X,mcp4R_Y,mcp4R_Z,mcp5L_X,mcp5L_Y,mcp5L_Z,mcp5R_X,mcp5R_Y,mcp5R_Z,ankL_X,ankL_Y,ankL_Z,ankR_X,ankR_Y,ankR_Z,lmb_X,lmb_Y,lmb_Z,str_X,str_Y,str_Z
2.5,0,-0.05,2.5,0,0.05,2.5,1.944769377,-50.01216441,2.5,1.944769377,50.01216441,1.25,0.972384688,-25.0310822,1.25,0.972384688,25.0310822,2.5,3.889538753,-99.97432881,2.5,3.889538753,99.97432881,-2.5,3.889538753,-99.97432881,-2.5,3.889538753,99.97432881,-2.5,1.944769377,-50.01216441,-2.5,1.944769377,50.01216441,2.5,2.917154065,-74.99324661,2.5,2.917154065,74.99324661,0,2.917154065,-74.99324661,0,2.917154065,74.99324661,0,1.944769377,-50.01216441,0,1.944769377,50.01216441,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-0.017438919,-50.04999696,2.5,-0.017438919,50.04999696,1.25,-0.00871946,-25.04999848,1.25,-0.00871946,25.04999848,2.5,-0.034877839,-100.0499939,2.5,-0.034877839,100.0499939,-2.5,-0.034877839,-100.0499939,-2.5,-0.034877839,100.0499939,-2.5,-0.017438919,-50.04999696,-2.5,-0.017438919,50.04999696,2.5,-0.026158379,-75.04999544,2.5,-0.026158379,75.04999544,0,-0.026158379,-75.04999544,0,-0.026158379,75.04999544,0,-0.017438919,-50.04999696,0,-0.017438919,50.04999696,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-1.979576794,-50.01079739,2.5,-1.979576794,50.01079739,1.25,-0.989788397,-25.03039869,1.25,-0.989788397,25.03039869,2.5,-3.959153587,-99.97159478,2.5,-3.959153587,99.97159478,-2.5,-3.959153587,-99.97159478,-2.5,-3.959153587,99.97159478,-2.5,-1.979576794,-50.01079739,-2.5,-1.979576794,50.01079739,2.5,-2.969365191,-74.99119608,2.5,-2.969365191,74.99119608,0,-2.969365191,-74.99119608,0,-2.969365191,74.99119608,0,-1.979576794,-50.01079739,0,-1.979576794,50.01079739,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-3.93373107,-49.8950174,2.5,-3.93373107,49.8950174,1.25,-1.966865535,-24.9725087,1.25,-1.966865535,24.9725087,2.5,-7.86746214,-99.74003481,2.5,-7.86746214,99.74003481,-2.5,-7.86746214,-99.74003481,-2.5,-7.86746214,99.74003481,-2.5,-3.93373107,-49.8950174,-2.5,-3.93373107,49.8950174,2.5,-5.900596605,-74.8175261,2.5,-5.900596605,74.8175261,0,-5.900596605,-74.8175261,0,-5.900596605,74.8175261,0,-3.93373107,-49.8950174,0,-3.93373107,49.8950174,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-5.872081304,-49.70398938,2.5,-5.872081304,49.70398938,1.25,-2.936040652,-24.87699469,1.25,-2.936040652,24.87699469,2.5,-11.74416261,-99.35797876,2.5,-11.74416261,99.35797876,-2.5,-11.74416261,-99.35797876,-2.5,-11.74416261,99.35797876,-2.5,-5.872081304,-49.70398938,-2.5,-5.872081304,49.70398938,2.5,-8.808121956,-74.53098407,2.5,-8.808121956,74.53098407,0,-8.808121956,-74.53098407,0,-8.808121956,74.53098407,0,-5.872081304,-49.70398938,0,-5.872081304,49.70398938,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-7.786989532,-49.43990579,2.5,-7.786989532,49.43990579,1.25,-3.893494766,-24.7449529,1.25,-3.893494766,24.7449529,2.5,-15.57397906,-98.82981158,2.5,-15.57397906,98.82981158,-2.5,-15.57397906,-98.82981158,-2.5,-15.57397906,98.82981158,-2.5,-7.786989532,-49.43990579,-2.5,-7.786989532,49.43990579,2.5,-11.6804843,-74.13485869,2.5,-11.6804843,74.13485869,0,-11.6804843,-74.13485869,0,-11.6804843,74.13485869,0,-7.786989532,-49.43990579,0,-7.786989532,49.43990579,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-9.671085796,-49.10578559,2.5,-9.671085796,49.10578559,1.25,-4.835542898,-24.57789279,1.25,-4.835542898,24.57789279,2.5,-19.34217159,-98.16157117,2.5,-19.34217159,98.16157117,-2.5,-19.34217159,-98.16157117,-2.5,-19.34217159,98.16157117,-2.5,-9.671085796,-49.10578559,-2.5,-9.671085796,49.10578559,2.5,-14.50662869,-73.63367838,2.5,-14.50662869,73.63367838,0,-14.50662869,-73.63367838,0,-14.50662869,73.63367838,0,-9.671085796,-49.10578559,0,-9.671085796,49.10578559,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-11.51734749,-48.70542834,2.5,-11.51734749,48.70542834,1.25,-5.758673744,-24.37771417,1.25,-5.758673744,24.37771417,2.5,-23.03469498,-97.36085668,2.5,-23.03469498,97.36085668,-2.5,-23.03469498,-97.36085668,-2.5,-23.03469498,97.36085668,-2.5,-11.51734749,-48.70542834,-2.5,-11.51734749,48.70542834,2.5,-17.27602123,-73.03314251,2.5,-17.27602123,73.03314251,0,-17.27602123,-73.03314251,0,-17.27602123,73.03314251,0,-11.51734749,-48.70542834,0,-11.51734749,48.70542834,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-13.31917078,-48.24335732,2.5,-13.31917078,48.24335732,1.25,-6.659585392,-24.14667866,1.25,-6.659585392,24.14667866,2.5,-26.63834157,-96.43671464,2.5,-26.63834157,96.43671464,-2.5,-26.63834157,-96.43671464,-2.5,-26.63834157,96.43671464,-2.5,-13.31917078,-48.24335732,-2.5,-13.31917078,48.24335732,2.5,-19.97875618,-72.34003598,2.5,-19.97875618,72.34003598,0,-19.97875618,-72.34003598,0,-19.97875618,72.34003598,0,-13.31917078,-48.24335732,0,-13.31917078,48.24335732,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-15.07043264,-47.72475286,2.5,-15.07043264,47.72475286,1.25,-7.535216318,-23.88737643,1.25,-7.535216318,23.88737643,2.5,-30.14086527,-95.39950572,2.5,-30.14086527,95.39950572,-2.5,-30.14086527,-95.39950572,-2.5,-30.14086527,95.39950572,-2.5,-15.07043264,-47.72475286,-2.5,-15.07043264,47.72475286,2.5,-22.60564895,-71.56212929,2.5,-22.60564895,71.56212929,0,-22.60564895,-71.56212929,0,-22.60564895,71.56212929,0,-15.07043264,-47.72475286,0,-15.07043264,47.72475286,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-16.76554212,-47.15537758,2.5,-16.76554212,47.15537758,1.25,-8.382771061,-23.60268879,1.25,-8.382771061,23.60268879,2.5,-33.53108425,-94.26075517,2.5,-33.53108425,94.26075517,-2.5,-33.53108425,-94.26075517,-2.5,-33.53108425,94.26075517,-2.5,-16.76554212,-47.15537758,-2.5,-16.76554212,47.15537758,2.5,-25.14831318,-70.70806638,2.5,-25.14831318,70.70806638,0,-25.14831318,-70.70806638,0,-25.14831318,70.70806638,0,-16.76554212,-47.15537758,0,-16.76554212,47.15537758,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-18.39948023,-46.54149521,2.5,-18.39948023,46.54149521,1.25,-9.199740114,-23.29574761,1.25,-9.199740114,23.29574761,2.5,-36.79896046,-93.03299043,2.5,-36.79896046,93.03299043,-2.5,-36.79896046,-93.03299043,-2.5,-36.79896046,93.03299043,-2.5,-18.39948023,-46.54149521,-2.5,-18.39948023,46.54149521,2.5,-27.59922034,-69.78724282,2.5,-27.59922034,69.78724282,0,-27.59922034,-69.78724282,0,-27.59922034,69.78724282,0,-18.39948023,-46.54149521,0,-18.39948023,46.54149521,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-19.96782747,-45.88978475,2.5,-19.96782747,45.88978475,1.25,-9.983913733,-22.96989238,1.25,-9.983913733,22.96989238,2.5,-39.93565493,-91.72956951,2.5,-39.93565493,91.72956951,-2.5,-39.93565493,-91.72956951,-2.5,-39.93565493,91.72956951,-2.5,-19.96782747,-45.88978475,-2.5,-19.96782747,45.88978475,2.5,-29.9517412,-68.80967713,2.5,-29.9517412,68.80967713,0,-29.9517412,-68.80967713,0,-29.9517412,68.80967713,0,-19.96782747,-45.88978475,0,-19.96782747,45.88978475,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-21.46677911,-45.20725185,2.5,-21.46677911,45.20725185,1.25,-10.73338956,-22.62862592,1.25,-10.73338956,22.62862592,2.5,-42.93355823,-90.3645037,2.5,-42.93355823,90.3645037,-2.5,-42.93355823,-90.3645037,-2.5,-42.93355823,90.3645037,-2.5,-21.46677911,-45.20725185,-2.5,-21.46677911,45.20725185,2.5,-32.20016867,-67.78587777,2.5,-32.20016867,67.78587777,0,-32.20016867,-67.78587777,0,-32.20016867,67.78587777,0,-21.46677911,-45.20725185,0,-21.46677911,45.20725185,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-22.89314814,-44.50113911,2.5,-22.89314814,44.50113911,1.25,-11.44657407,-22.27556956,1.25,-11.44657407,22.27556956,2.5,-45.78629627,-88.95227823,2.5,-45.78629627,88.95227823,-2.5,-45.78629627,-88.95227823,-2.5,-45.78629627,88.95227823,-2.5,-22.89314814,-44.50113911,-2.5,-22.89314814,44.50113911,2.5,-34.3397222,-66.72670867,2.5,-34.3397222,66.72670867,0,-34.3397222,-66.72670867,0,-34.3397222,66.72670867,0,-22.89314814,-44.50113911,0,-22.89314814,44.50113911,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-24.24435618,-43.77883709,2.5,-24.24435618,43.77883709,1.25,-12.12217809,-21.91441855,1.25,-12.12217809,21.91441855,2.5,-48.48871235,-87.50767419,2.5,-48.48871235,87.50767419,-2.5,-48.48871235,-87.50767419,-2.5,-48.48871235,87.50767419,-2.5,-24.24435618,-43.77883709,-2.5,-24.24435618,43.77883709,2.5,-36.36653426,-65.64325564,2.5,-36.36653426,65.64325564,0,-36.36653426,-65.64325564,0,-36.36653426,65.64325564,0,-24.24435618,-43.77883709,0,-24.24435618,43.77883709,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-25.51841333,-43.0477974,2.5,-25.51841333,43.0477974,1.25,-12.75920666,-21.5488987,1.25,-12.75920666,21.5488987,2.5,-51.03682665,-86.0455948,2.5,-51.03682665,86.0455948,-2.5,-51.03682665,-86.0455948,-2.5,-51.03682665,86.0455948,-2.5,-25.51841333,-43.0477974,-2.5,-25.51841333,43.0477974,2.5,-38.27761999,-64.5466961,2.5,-38.27761999,64.5466961,0,-38.27761999,-64.5466961,0,-38.27761999,64.5466961,0,-25.51841333,-43.0477974,0,-25.51841333,43.0477974,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-26.71388759,-42.31544936,2.5,-26.71388759,42.31544936,1.25,-13.35694379,-21.18272468,1.25,-13.35694379,21.18272468,2.5,-53.42777518,-84.58089873,2.5,-53.42777518,84.58089873,-2.5,-53.42777518,-84.58089873,-2.5,-53.42777518,84.58089873,-2.5,-26.71388759,-42.31544936,-2.5,-26.71388759,42.31544936,2.5,-40.07083138,-63.44817405,2.5,-40.07083138,63.44817405,0,-40.07083138,-63.44817405,0,-40.07083138,63.44817405,0,-26.71388759,-42.31544936,0,-26.71388759,42.31544936,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-27.82986517,-41.58912138,2.5,-27.82986517,41.58912138,1.25,-13.91493258,-20.81956069,1.25,-13.91493258,20.81956069,2.5,-55.65973034,-83.12824275,2.5,-55.65973034,83.12824275,-2.5,-55.65973034,-83.12824275,-2.5,-55.65973034,83.12824275,-2.5,-27.82986517,-41.58912138,-2.5,-27.82986517,41.58912138,2.5,-41.74479775,-62.35868206,2.5,-41.74479775,62.35868206,0,-41.74479775,-62.35868206,0,-41.74479775,62.35868206,0,-27.82986517,-41.58912138,0,-27.82986517,41.58912138,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-28.86590294,-40.87596781,2.5,-28.86590294,40.87596781,1.25,-14.43295147,-20.46298391,1.25,-14.43295147,20.46298391,2.5,-57.73180587,-81.70193562,2.5,-57.73180587,81.70193562,-2.5,-57.73180587,-81.70193562,-2.5,-57.73180587,81.70193562,-2.5,-28.86590294,-40.87596781,-2.5,-28.86590294,40.87596781,2.5,-43.2988544,-61.28895172,2.5,-43.2988544,61.28895172,0,-43.2988544,-61.28895172,0,-43.2988544,61.28895172,0,-28.86590294,-40.87596781,0,-28.86590294,40.87596781,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-29.82197446,-40.18290221,2.5,-29.82197446,40.18290221,1.25,-14.91098723,-20.1164511,1.25,-14.91098723,20.1164511,2.5,-59.64394892,-80.31580441,2.5,-59.64394892,80.31580441,-2.5,-59.64394892,-80.31580441,-2.5,-59.64394892,80.31580441,-2.5,-29.82197446,-40.18290221,-2.5,-29.82197446,40.18290221,2.5,-44.73296169,-60.24935331,2.5,-44.73296169,60.24935331,0,-44.73296169,-60.24935331,0,-44.73296169,60.24935331,0,-29.82197446,-40.18290221,0,-29.82197446,40.18290221,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-30.69841115,-39.51653713,2.5,-30.69841115,39.51653713,1.25,-15.34920557,-19.78326857,1.25,-15.34920557,19.78326857,2.5,-61.39682229,-78.98307426,2.5,-61.39682229,78.98307426,-2.5,-61.39682229,-78.98307426,-2.5,-61.39682229,78.98307426,-2.5,-30.69841115,-39.51653713,-2.5,-30.69841115,39.51653713,2.5,-46.04761672,-59.2498057,2.5,-46.04761672,59.2498057,0,-46.04761672,-59.2498057,0,-46.04761672,59.2498057,0,-30.69841115,-39.51653713,0,-30.69841115,39.51653713,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-31.49584005,-38.88313095,2.5,-31.49584005,38.88313095,1.25,-15.74792002,-19.46656548,1.25,-15.74792002,19.46656548,2.5,-62.9916801,-77.71626191,2.5,-62.9916801,77.71626191,-2.5,-62.9916801,-77.71626191,-2.5,-62.9916801,77.71626191,-2.5,-31.49584005,-38.88313095,-2.5,-31.49584005,38.88313095,2.5,-47.24376007,-58.29969643,2.5,-47.24376007,58.29969643,0,-47.24376007,-58.29969643,0,-47.24376007,58.29969643,0,-31.49584005,-38.88313095,0,-31.49584005,38.88313095,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-32.21511983,-38.28854147,2.5,-32.21511983,38.28854147,1.25,-16.10755992,-19.16927074,1.25,-16.10755992,19.16927074,2.5,-64.43023967,-76.52708295,2.5,-64.43023967,76.52708295,-2.5,-64.43023967,-76.52708295,-2.5,-64.43023967,76.52708295,-2.5,-32.21511983,-38.28854147,-2.5,-32.21511983,38.28854147,2.5,-48.32267975,-57.40781221,2.5,-48.32267975,57.40781221,0,-48.32267975,-57.40781221,0,-48.32267975,57.40781221,0,-32.21511983,-38.28854147,0,-32.21511983,38.28854147,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-32.85727648,-37.73818624,2.5,-32.85727648,37.73818624,1.25,-16.42863824,-18.89409312,1.25,-16.42863824,18.89409312,2.5,-65.71455296,-75.42637249,2.5,-65.71455296,75.42637249,-2.5,-65.71455296,-75.42637249,-2.5,-65.71455296,75.42637249,-2.5,-32.85727648,-37.73818624,-2.5,-32.85727648,37.73818624,2.5,-49.28591472,-56.58227936,2.5,-49.28591472,56.58227936,0,-49.28591472,-56.58227936,0,-49.28591472,56.58227936,0,-32.85727648,-37.73818624,0,-32.85727648,37.73818624,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-33.42344009,-37.23700919,2.5,-33.42344009,37.23700919,1.25,-16.71172005,-18.64350459,1.25,-16.71172005,18.64350459,2.5,-66.84688019,-74.42401837,2.5,-66.84688019,74.42401837,-2.5,-66.84688019,-74.42401837,-2.5,-66.84688019,74.42401837,-2.5,-33.42344009,-37.23700919,-2.5,-33.42344009,37.23700919,2.5,-50.13516014,-55.83051378,2.5,-50.13516014,55.83051378,0,-50.13516014,-55.83051378,0,-50.13516014,55.83051378,0,-33.42344009,-37.23700919,0,-33.42344009,37.23700919,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-33.9147842,-36.78945308,2.5,-33.9147842,36.78945308,1.25,-16.9573921,-18.41972654,1.25,-16.9573921,18.41972654,2.5,-67.82956841,-73.52890615,2.5,-67.82956841,73.52890615,-2.5,-67.82956841,-73.52890615,-2.5,-67.82956841,73.52890615,-2.5,-33.9147842,-36.78945308,-2.5,-33.9147842,36.78945308,2.5,-50.87217631,-55.15917962,2.5,-50.87217631,55.15917962,0,-50.87217631,-55.15917962,0,-50.87217631,55.15917962,0,-33.9147842,-36.78945308,0,-33.9147842,36.78945308,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-34.33246878,-36.39943724,2.5,-34.33246878,36.39943724,1.25,-17.16623439,-18.22471862,1.25,-17.16623439,18.22471862,2.5,-68.66493755,-72.74887448,2.5,-68.66493755,72.74887448,-2.5,-68.66493755,-72.74887448,-2.5,-68.66493755,72.74887448,-2.5,-34.33246878,-36.39943724,-2.5,-34.33246878,36.39943724,2.5,-51.49870316,-54.57415586,2.5,-51.49870316,54.57415586,0,-51.49870316,-54.57415586,0,-51.49870316,54.57415586,0,-34.33246878,-36.39943724,0,-34.33246878,36.39943724,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-34.67758803,-36.07033993,2.5,-34.67758803,36.07033993,1.25,-17.33879401,-18.06016996,1.25,-17.33879401,18.06016996,2.5,-69.35517605,-72.09067986,2.5,-69.35517605,72.09067986,-2.5,-69.35517605,-72.09067986,-2.5,-69.35517605,72.09067986,-2.5,-34.67758803,-36.07033993,-2.5,-34.67758803,36.07033993,2.5,-52.01638204,-54.08050989,2.5,-52.01638204,54.08050989,0,-52.01638204,-54.08050989,0,-52.01638204,54.08050989,0,-34.67758803,-36.07033993,0,-34.67758803,36.07033993,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-34.95112404,-35.80498466,2.5,-34.95112404,35.80498466,1.25,-17.47556202,-17.92749233,1.25,-17.47556202,17.92749233,2.5,-69.90224808,-71.55996932,2.5,-69.90224808,71.55996932,-2.5,-69.90224808,-71.55996932,-2.5,-69.90224808,71.55996932,-2.5,-34.95112404,-35.80498466,-2.5,-34.95112404,35.80498466,2.5,-52.42668606,-53.68247699,2.5,-52.42668606,53.68247699,0,-52.42668606,-53.68247699,0,-52.42668606,53.68247699,0,-34.95112404,-35.80498466,0,-34.95112404,35.80498466,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-35.15390699,-35.60562998,2.5,-35.15390699,35.60562998,1.25,-17.5769535,-17.82781499,1.25,-17.5769535,17.82781499,2.5,-70.30781398,-71.16125996,2.5,-70.30781398,71.16125996,-2.5,-70.30781398,-71.16125996,-2.5,-70.30781398,71.16125996,-2.5,-35.15390699,-35.60562998,-2.5,-35.15390699,35.60562998,2.5,-52.73086049,-53.38344497,2.5,-52.73086049,53.38344497,0,-52.73086049,-53.38344497,0,-52.73086049,53.38344497,0,-35.15390699,-35.60562998,0,-35.15390699,35.60562998,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-35.28658266,-35.47396201,2.5,-35.28658266,35.47396201,1.25,-17.64329133,-17.761981,1.25,-17.64329133,17.761981,2.5,-70.57316532,-70.89792401,2.5,-70.57316532,70.89792401,-2.5,-70.57316532,-70.89792401,-2.5,-70.57316532,70.89792401,-2.5,-35.28658266,-35.47396201,-2.5,-35.28658266,35.47396201,2.5,-52.92987399,-53.18594301,2.5,-52.92987399,53.18594301,0,-52.92987399,-53.18594301,0,-52.92987399,53.18594301,0,-35.28658266,-35.47396201,0,-35.28658266,35.47396201,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-35.34958784,-35.41108934,2.5,-35.34958784,35.41108934,1.25,-17.67479392,-17.73054467,1.25,-17.67479392,17.73054467,2.5,-70.69917568,-70.77217869,2.5,-70.69917568,70.77217869,-2.5,-70.69917568,-70.77217869,-2.5,-70.69917568,70.77217869,-2.5,-35.34958784,-35.41108934,-2.5,-35.34958784,35.41108934,2.5,-53.02438176,-53.09163402,2.5,-53.02438176,53.09163402,0,-53.02438176,-53.09163402,0,-53.02438176,53.09163402,0,-35.34958784,-35.41108934,0,-35.34958784,35.41108934,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-35.34313395,-35.41753995,2.5,-35.34313395,35.41753995,1.25,-17.67156698,-17.73376998,1.25,-17.67156698,17.73376998,2.5,-70.68626791,-70.78507991,2.5,-70.68626791,70.78507991,-2.5,-70.68626791,-70.78507991,-2.5,-70.68626791,70.78507991,-2.5,-35.34313395,-35.41753995,-2.5,-35.34313395,35.41753995,2.5,-53.01470093,-53.10130993,2.5,-53.01470093,53.10130993,0,-53.01470093,-53.10130993,0,-53.01470093,53.10130993,0,-35.34313395,-35.41753995,0,-35.34313395,35.41753995,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-35.26719923,-35.49325971,2.5,-35.26719923,35.49325971,1.25,-17.63359961,-17.77162985,1.25,-17.63359961,17.77162985,2.5,-70.53439845,-70.93651941,2.5,-70.53439845,70.93651941,-2.5,-70.53439845,-70.93651941,-2.5,-70.53439845,70.93651941,-2.5,-35.26719923,-35.49325971,-2.5,-35.26719923,35.49325971,2.5,-52.90079884,-53.21488956,2.5,-52.90079884,53.21488956,0,-52.90079884,-53.21488956,0,-52.90079884,53.21488956,0,-35.26719923,-35.49325971,0,-35.26719923,35.49325971,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-35.12152949,-35.63761254,2.5,-35.12152949,35.63761254,1.25,-17.56076474,-17.84380627,1.25,-17.56076474,17.84380627,2.5,-70.24305897,-71.22522509,2.5,-70.24305897,71.22522509,-2.5,-70.24305897,-71.22522509,-2.5,-70.24305897,71.22522509,-2.5,-35.12152949,-35.63761254,-2.5,-35.12152949,35.63761254,2.5,-52.68229423,-53.43141882,2.5,-52.68229423,53.43141882,0,-52.68229423,-53.43141882,0,-52.68229423,53.43141882,0,-35.12152949,-35.63761254,0,-35.12152949,35.63761254,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-34.9056476,-35.8493822,2.5,-34.9056476,35.8493822,1.25,-17.4528238,-17.9496911,1.25,-17.4528238,17.9496911,2.5,-69.8112952,-71.6487644,2.5,-69.8112952,71.6487644,-2.5,-69.8112952,-71.6487644,-2.5,-69.8112952,71.6487644,-2.5,-34.9056476,-35.8493822,-2.5,-34.9056476,35.8493822,2.5,-52.3584714,-53.7490733,2.5,-52.3584714,53.7490733,0,-52.3584714,-53.7490733,0,-52.3584714,53.7490733,0,-34.9056476,-35.8493822,0,-34.9056476,35.8493822,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-34.61887139,-36.12677568,2.5,-34.61887139,36.12677568,1.25,-17.3094357,-18.08838784,1.25,-17.3094357,18.08838784,2.5,-69.23774278,-72.20355137,2.5,-69.23774278,72.20355137,-2.5,-69.23774278,-72.20355137,-2.5,-69.23774278,72.20355137,-2.5,-34.61887139,-36.12677568,-2.5,-34.61887139,36.12677568,2.5,-51.92830709,-54.16516352,2.5,-51.92830709,54.16516352,0,-51.92830709,-54.16516352,0,-51.92830709,54.16516352,0,-34.61887139,-36.12677568,0,-34.61887139,36.12677568,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-34.26033977,-36.46742878,2.5,-34.26033977,36.46742878,1.25,-17.13016988,-18.25871439,1.25,-17.13016988,18.25871439,2.5,-68.52067954,-72.88485756,2.5,-68.52067954,72.88485756,-2.5,-68.52067954,-72.88485756,-2.5,-68.52067954,72.88485756,-2.5,-34.26033977,-36.46742878,-2.5,-34.26033977,36.46742878,2.5,-51.39050965,-54.67614317,2.5,-51.39050965,54.67614317,0,-51.39050965,-54.67614317,0,-51.39050965,54.67614317,0,-34.26033977,-36.46742878,0,-34.26033977,36.46742878,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-33.82904658,-36.86841397,2.5,-33.82904658,36.86841397,1.25,-16.91452329,-18.45920698,1.25,-16.91452329,18.45920698,2.5,-67.65809317,-73.68682794,2.5,-67.65809317,73.68682794,-2.5,-67.65809317,-73.68682794,-2.5,-67.65809317,73.68682794,-2.5,-33.82904658,-36.86841397,-2.5,-33.82904658,36.86841397,2.5,-50.74356988,-55.27762095,2.5,-50.74356988,55.27762095,0,-50.74356988,-55.27762095,0,-50.74356988,55.27762095,0,-33.82904658,-36.86841397,0,-33.82904658,36.86841397,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
